column,protocol,outer_seed,planned_budget,actual_budget,sample_id,canonical_smiles,role,parent_role,full_data_definition,training_label_count,n_total_filtered,parent_budget
40g,row,2767143051,100,100,d6f2704d10a68d09b888,COc1cc(Br)cc(OC)c1,test,test,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,d77499b6e2eaf950c51e,CCOC(=O)/C=C/c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,d7d663196c2fe3927fcf,COc1ccc(Br)cc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,d870c431bfd7e9dbe430,CC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,d8f8f888de1b571fac47,CCCC(=O)c1ccc(-c2ccccc2)cc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,da61969c6391799f33bb,CCCCCCC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,db134a846b99aceda9d1,Clc1cccc(Br)c1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,dbe041e2e234e23a34a1,COC(=O)C#CC(=O)OC,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,dc5dd9936b41d976ea8c,CC(=O)c1ccccc1C,test,test,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,de1169e38d0bab5713cd,Clc1cccc(Br)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,de62bb049009ba50cfd2,BrCCCc1ccccc1,test,test,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,e05ee5ec92c5e554a057,Cc1ccc(Cl)cc1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,e09dceb6350284c3ed8e,Clc1ccccc1I,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,e0ca14ed6bb47d76d66d,COC(=O)c1ccccc1O,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,e1299010d5b9bb66ccf4,BrCCCc1ccccc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,e12c7cc754ae4a8f7076,Cc1ccc(C=O)c(C)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,e1ae63bd1818e0593ae3,CCOC(=O)C(Cc1ccccc1)C(C)=O,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,e3308a68a74cbb5789d0,COc1cc(Br)cc(OC)c1,test,test,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,e3860202fabe8435fa57,N#Cc1ccccc1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,e3a1660511b3073c1d15,CCC(=O)c1cccc(Br)c1,test,test,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,e3cce340bf27f7c74ae0,COc1ccc(Br)cc1,test,test,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,e4b6f30d073a0d6968ae,COC(=O)c1ccccc1O,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,e53990e4e0db135663e2,Clc1cccc(Br)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,e60b182a37db03f322d8,O=[P+](Oc1ccccc1)Oc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,e61552f46be0f0aeefc7,O=Cc1c(Br)cccc1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,e7e3a29ae396913d754a,COC(=O)c1ccccc1O,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,e806707084605d08dfed,COC(=O)Cc1cccc2ccccc12,test,test,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,e8234048d3ec96df9518,BrCCCc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,e9448bf5f750f575e176,CSc1ccc(C=O)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,e9d3f2bafce191f732cd,O=C1CCCc2ccccc21,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,eb37d16bee980486b1b2,CCOC(=O)Cc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,ebc614bda74b418b0045,COc1ccccc1C(C)=O,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,ec80f0408125e7d4b956,Cc1cccc(C=O)c1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,ed71ac732d548f0dcbd6,BrCCCc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,ee51e76aaee3e74875e6,CCCC(=O)c1ccc(-c2ccccc2)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,eef103f1dc8232e506c0,CCOC(=O)CC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,ef9217a6381c8fceff26,Ic1ccc(I)cc1,test,test,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,efdee091075e7bd9d64c,O=Cc1ccc2ccccc2c1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,effa8c2015e22a0c6235,CC(=O)c1c(C)cc(C)cc1C,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,f00ed10ee0bed6ed169a,CC(=O)CC(=O)OC(C)(C)C,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,f01dba66ba9645e796e8,O=C(CC(=O)C(F)(F)F)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,f0367f51309c1e7bec19,Ic1ccc(I)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,f066ec8dea6253c746cc,CCCCCCC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,f08f52e6558a2ef42394,CC(C)c1ccccc1O,test,test,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,f20cea7829b2b538ceba,CC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,f2257b741c5abbe994ef,COC(=O)Cc1ccc(Br)cc1,test,test,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,f23c7f476ca0053be87a,CC(=O)c1ccc(F)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,f274465a479adb593c94,COC(=O)C#CC(=O)OC,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,f2af470c45ffe890a062,C=C(C)C(=O)OCCOC(=O)CC(C)=O,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,f2c8b0e058f0c4f14eee,Brc1ccccc1-c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,f5c2cb830f92de1ae1a3,O=C(CC(=O)C(F)(F)F)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,f609a34daf3b9d19c22f,COC(=O)Cc1cccc2ccccc12,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,f62054da86c4fbcf9e0e,CCCCCCCCCCCCc1cc(Br)sc1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,f637f4d3dca6ce5c3729,CCOC(=O)CC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,f71c464d03f1631319fe,COC(=O)c1ccc(Cl)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,f7bbfa3a6fd951e8118e,COC(=O)CC(=O)C1CC1,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,f7c36e4afa566fe47a19,COC(=O)c1ccc(Cl)cc1,test,test,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,f86ca6923fa9bd6fb418,COC(=O)Cc1cccc2ccccc12,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,f95e0e33005f3a7c9054,CC(C)(CCl)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,f9674c7798f0acf299c4,O=Cc1ccc(-c2ccccc2)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,fac2d841fc7d68b35c4a,CSc1ccc(C=O)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,fad0eba55805aa9a4b95,O=Cc1ccc(-c2ccccc2)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,fc42a536bb75c2389f5f,CC(=O)c1c(C)cc(C)cc1C,validation,validation,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,fd152405879f68f06147,CC(C)C(=O)c1ccccc1,test,test,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,fe54c03962b9b6149ad0,COc1cc(Br)cc(OC)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,fedf5de4ceeb0f41407e,O=C(c1ccccc1)C1CCCCC1,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
40g,row,2767143051,100,100,ffc60e6f8decc6e65c16,CCOC(=O)C(C)Br,gradient_train,pool,all_retained_non_validation_non_test_rows,359,456,100
8g,compound,536279090,100,97,0279fb0f7dba4b54a816,CCOC(=O)CC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,029d48fc98a886c9fec4,CCOC(=O)CC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,02c141e2551937d10f4e,COC(=O)C#CC(=O)OC,test,test,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,04d4a16ff682bc7c55c8,COc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,054457c7699aabd6c619,O=C(Cc1ccccc1)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,056255620b7acc9c630f,COC(=O)C(C)(C)Br,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,05c14d26f4aa6f7c48b0,CCOC(=O)CC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,06c29062334b43b0d12f,COCCCCC(=O)c1ccc(C(F)(F)F)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,08820514e662ce6ea8f0,Cc1ccccc1C=O,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,0974fc9cbeb3820c4065,Cc1ccc(C=O)c(C)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,09879f6853acb50e1280,COc1cc(F)cc(Br)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,0a1949b42050f41b0db4,CC(=O)c1ccc(C)cc1C,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,0b6fe9b9da26ddc80e99,COC(=O)c1ccccc1O,test,test,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,0b9968c1280b5e4f726a,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,test,test,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,0c0f89307cc4aff87ab6,Cc1ccc(C=O)c(C)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,0d5196ceda603b66bd22,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,test,test,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,0d6f66d7971473a2cef9,Cc1ccc(C)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,0dffde5d00d50ee96173,O=Cc1cc(Br)ccc1O,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,0e13b08b0f9c772699e1,CC(=O)c1ccc(Br)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,0f05b5ba6eb528d54b4b,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,0f3559d035355b0eec80,CC(C)(CCl)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,0f3bd8418ab9ba9d1ed2,O=Cc1ccc(Cl)cc1Br,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,0f8a39d1c0a7eaf35c75,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,test,test,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,0fee19a828ef997229fd,COC(=O)CS,test,test,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,0ffc20c3f979502b8a09,O=C(CCCCl)c1ccc(F)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,1046fdfaf24728b107ba,CCC(=O)c1cccc(Br)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,10d51839b15b94f0ae56,CCOC(=O)/C=C(/C)N,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,118d66c0e53f510c51ed,CC(=O)c1ccc2c(c1)Cc1ccccc1-2,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,1254297404cc9db52ee2,CC(=O)c1ccc(Br)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,12e11e8eaee71fc57209,O=C(Cc1ccccc1)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,130d76d2d46a287c5dea,CC(=O)c1ccccc1C,test,test,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,1319bf7018ee9b9a5b9f,CCOC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,135ac7deca522d1e7929,O=Cc1ccc(Cl)cc1Br,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,13b0b7952199157a8399,CCOC(=O)/C=C(/C)N,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,13bebd0b1ab22fc7e93b,Cc1ccc(Cl)cc1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,13fb1511fffef8fc96e0,Cc1ccccc1C=O,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,147b560e4c606680c7b2,CC(=O)c1ccc2c(c1)OCO2,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,1619a0c8b233772ba0c0,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,test,test,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,167f49f748fa35bdb29e,O=Cc1cc(Br)ccc1O,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,16eec4a03ec235274042,CCOC(=O)/C=C/c1ccccc1,test,test,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,1773be1aaa4102ae19f0,CC(=O)CC(=O)OC(C)(C)C,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,181f6c7852b17df8f194,CCOC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,182fc7fe888dbb9535bb,O=C(c1ccccc1)c1cccc(C(=O)c2ccccc2)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,1837a52df085e2fc70d1,Cc1ccc(C)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,1895e2147dd146c4e564,CC(=O)CC(=O)OC(C)(C)C,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,18e8a9c1ea6aa15c0d01,O=C(Cc1ccccc1)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,194278dd9ee3d2407ed5,C=CC(=O)OCc1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,1b7e334ea83516d08ff5,COc1cc(Br)cc(OC)c1,test,test,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,1bbec08f4838f06da0fb,CCOC(=O)C(Cc1ccccc1)C(C)=O,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,1bd5bb3744b78ada7307,FC(F)(F)c1cc(Br)cc(C(F)(F)F)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,1bf52d57e3b0d9ef0662,Cc1ccc(Cl)cc1Br,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,1c04f02c0ea8c00b358d,OCc1cccc(Br)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,1e0e33b1a77df72f4dd8,OCc1cccc(Br)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,1e578360bd7749f6b397,CCOC(=O)CC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,1e73138aa057a5e2b67f,CC(C)COC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,1e86d81fe1995d367fe1,CC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,1e8c03a5d84f08329475,BrC(=C(c1ccccc1)c1ccccc1)c1ccccc1,validation,validation,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,1fe1163f7d97c16f3822,CC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,212154e56fe15a3333a2,COc1ccc(OC)c(Br)c1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,216e9e13c0587f197c0b,ClCCc1ccccc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,2195290d04210cdb253f,C=CC(=O)OC1CCCCC1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,21e4905ef98fba65035a,O=C(Cc1ccccc1F)C1CC1,test,test,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,222dede783147d5efa63,COC(=O)CS,test,test,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,226ebdbf914ce9333de8,O=Cc1ccc(Br)cc1O,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,22d860e7f246ca4272a4,Cc1ccccc1C=O,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,22fcaa293d9525e1f4e7,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,23a832560d234735d954,O=Cc1ccc2ccccc2c1Br,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,240787bdbf2abc17e093,CCOC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,240da69c823911ff5ccc,O=C(/C=C/c1ccccc1)c1ccccc1,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,2416be80d114ff60224d,O=Cc1ccc(Cl)cc1Br,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,2433f7a3f7959e1d1b74,O=C1CCCc2ccccc21,gradient_train,gradient_train,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,244e5c6375ff0c923725,C=CC(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C,test,test,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,24b540d7814b4d9c5183,O=Cc1ccc(-c2ccccc2)cc1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
8g,compound,536279090,100,97,25ffb25df5bec65a633b,CC(=O)CC(=O)c1ccccc1,gradient_train,pool,all_retained_non_validation_non_test_rows,429,552,100
