column,protocol,seed,budget,actual_budget,method,target,dimension,level,q33,q67,q90,n,rmse,mae,median_absolute_error
40g,row,1425370602,100,100,local_identity_shrinkage,V1,target_magnitude,low,33.24125,56.14250000000001,126.025,35,26.087044362478828,18.31683539089941,14.510459961751849
40g,row,1425370602,100,100,local_identity_shrinkage,V1,target_magnitude,mid,33.24125,56.14250000000001,126.025,36,11.037286354558304,9.101298283206347,7.745266048253374
40g,row,1425370602,100,100,local_identity_shrinkage,V1,target_magnitude,high,33.24125,56.14250000000001,126.025,35,41.730483720083285,32.16574402206161,19.944373035156275
40g,row,1425370602,100,100,local_identity_shrinkage,V1,target_magnitude,top10,33.24125,56.14250000000001,126.025,11,65.93026198070676,61.001545726715875,71.51760269745351
40g,row,1425370602,100,100,local_identity_shrinkage,V1,EA,low,,,,43,40.52824883254246,28.9309499587755,15.158226223613305
40g,row,1425370602,100,100,local_identity_shrinkage,V1,EA,mid,,,,42,16.506494466904154,12.046684395449633,10.922814779232098
40g,row,1425370602,100,100,local_identity_shrinkage,V1,EA,high,,,,21,18.36372351789733,16.40692499108727,15.881798990507722
40g,row,1425370602,100,100,local_identity_shrinkage,V2,source_q50,low,10.93378902,17.196726610000002,27.355021000000004,40,10.58803140442301,8.478574312477841,7.141323763031835
40g,row,1425370602,100,100,local_identity_shrinkage,V2,source_q50,mid,10.93378902,17.196726610000002,27.355021000000004,38,20.815929468535757,15.833903833167536,10.81117825455182
40g,row,1425370602,100,100,local_identity_shrinkage,V2,source_q50,high,10.93378902,17.196726610000002,27.355021000000004,28,54.972066325475474,43.28215335036594,36.47785492622296
40g,row,1425370602,100,100,local_identity_shrinkage,V2,source_q50,top10,10.93378902,17.196726610000002,27.355021000000004,10,68.3189508680425,57.517661411935954,61.791782461408246
40g,row,1425370602,100,100,local_identity_shrinkage,V2,target_magnitude,low,55.03125,85.87375,191.375,35,15.199746365535043,11.80956776190593,9.27442273005402
40g,row,1425370602,100,100,local_identity_shrinkage,V2,target_magnitude,mid,55.03125,85.87375,191.375,36,20.57821380304438,13.85907567751529,8.070951037189666
40g,row,1425370602,100,100,local_identity_shrinkage,V2,target_magnitude,high,55.03125,85.87375,191.375,35,48.471776619530274,35.442000454641935,23.558538890998534
40g,row,1425370602,100,100,local_identity_shrinkage,V2,target_magnitude,top10,55.03125,85.87375,191.375,11,59.62058267749652,49.785121909410485,47.1969999794772
40g,row,1425370602,100,100,local_identity_shrinkage,V2,EA,low,,,,43,43.34666192361758,30.09388068068182,15.40269854502175
40g,row,1425370602,100,100,local_identity_shrinkage,V2,EA,mid,,,,42,18.76638052342627,12.343158080764866,8.554711385130538
40g,row,1425370602,100,100,local_identity_shrinkage,V2,EA,high,,,,21,21.797984340231828,16.203909681346836,10.568359001483259
40g,row,1425370602,100,100,conditional_EA,V1,source_q50,low,5.014252785,6.72116042,13.423385300000016,40,7.110398253459435,4.800535733314351,3.5877423249484686
40g,row,1425370602,100,100,conditional_EA,V1,source_q50,mid,5.014252785,6.72116042,13.423385300000016,40,21.00695162621346,14.611100315488013,11.547351792183683
40g,row,1425370602,100,100,conditional_EA,V1,source_q50,high,5.014252785,6.72116042,13.423385300000016,26,45.48778698863818,36.26633420189592,31.67096205214593
40g,row,1425370602,100,100,conditional_EA,V1,source_q50,top10,5.014252785,6.72116042,13.423385300000016,4,50.61599210333021,43.68717984939886,47.26078750623189
40g,row,1425370602,100,100,conditional_EA,V1,target_magnitude,low,33.24125,56.14250000000001,126.025,35,22.322540350145683,10.714753077595605,5.767634965010984
40g,row,1425370602,100,100,conditional_EA,V1,target_magnitude,mid,33.24125,56.14250000000001,126.025,36,10.608512715219252,8.130747812630943,6.314257285347999
40g,row,1425370602,100,100,conditional_EA,V1,target_magnitude,high,33.24125,56.14250000000001,126.025,35,38.53747204593504,30.047624349452242,21.171405500989422
40g,row,1425370602,100,100,conditional_EA,V1,target_magnitude,top10,33.24125,56.14250000000001,126.025,11,59.91898713384693,54.98193230969252,59.71850377403399
40g,row,1425370602,100,100,conditional_EA,V1,EA,low,,,,43,38.59390634461031,27.821267401616016,16.374841703175036
40g,row,1425370602,100,100,conditional_EA,V1,EA,mid,,,,42,14.085524266876273,9.594077705992063,6.314257285347999
40g,row,1425370602,100,100,conditional_EA,V1,EA,high,,,,21,7.206684232756643,5.720208060963482,4.710001356545863
40g,row,1425370602,100,100,conditional_EA,V2,source_q50,low,10.93378902,17.196726610000002,27.355021000000004,40,12.76322133355197,10.62856376052262,9.274428182903415
40g,row,1425370602,100,100,conditional_EA,V2,source_q50,mid,10.93378902,17.196726610000002,27.355021000000004,38,18.868228444924387,13.6223303829859,10.058422919961721
40g,row,1425370602,100,100,conditional_EA,V2,source_q50,high,10.93378902,17.196726610000002,27.355021000000004,28,54.7830041337617,43.403300220170316,35.795912005244276
40g,row,1425370602,100,100,conditional_EA,V2,source_q50,top10,10.93378902,17.196726610000002,27.355021000000004,10,67.15265170681256,56.57168916359025,60.088653100363516
40g,row,1425370602,100,100,conditional_EA,V2,target_magnitude,low,55.03125,85.87375,191.375,35,14.991885352611021,12.418737237270854,10.29859461207922
40g,row,1425370602,100,100,conditional_EA,V2,target_magnitude,mid,55.03125,85.87375,191.375,36,19.552244296427887,13.026266398372233,8.45249749891472
40g,row,1425370602,100,100,conditional_EA,V2,target_magnitude,high,55.03125,85.87375,191.375,35,48.53523446055415,35.84234621409308,27.3598177224522
40g,row,1425370602,100,100,conditional_EA,V2,target_magnitude,top10,55.03125,85.87375,191.375,11,60.26841490741265,50.46434740261645,49.70662499560504
40g,row,1425370602,100,100,conditional_EA,V2,EA,low,,,,43,42.977663960594185,29.426659699921323,12.778992868154802
40g,row,1425370602,100,100,conditional_EA,V2,EA,mid,,,,42,18.319589773631822,12.31528790975795,9.104315613475437
40g,row,1425370602,100,100,conditional_EA,V2,EA,high,,,,21,22.421729815158063,17.88071675393749,12.77670429702205
40g,row,1425370602,100,100,conditional_policy,V1,source_q50,low,5.014252785,6.72116042,13.423385300000016,40,11.1506203563432,8.913395628366752,6.330687466478398
40g,row,1425370602,100,100,conditional_policy,V1,source_q50,mid,5.014252785,6.72116042,13.423385300000016,40,24.092285994783076,18.404262265434596,13.516565080274603
40g,row,1425370602,100,100,conditional_policy,V1,source_q50,high,5.014252785,6.72116042,13.423385300000016,26,48.42259807754045,38.531950072961926,28.58790418178097
40g,row,1425370602,100,100,conditional_policy,V1,source_q50,top10,5.014252785,6.72116042,13.423385300000016,4,61.11996082257398,52.73913799338814,53.58076265683583
40g,row,1425370602,100,100,conditional_policy,V1,target_magnitude,low,33.24125,56.14250000000001,126.025,35,26.087044362478828,18.31683539089941,14.510459961751849
40g,row,1425370602,100,100,conditional_policy,V1,target_magnitude,mid,33.24125,56.14250000000001,126.025,36,11.037286354558304,9.101298283206347,7.745266048253374
40g,row,1425370602,100,100,conditional_policy,V1,target_magnitude,high,33.24125,56.14250000000001,126.025,35,41.730483720083285,32.16574402206161,19.944373035156275
40g,row,1425370602,100,100,conditional_policy,V1,target_magnitude,top10,33.24125,56.14250000000001,126.025,11,65.93026198070676,61.001545726715875,71.51760269745351
40g,row,1425370602,100,100,conditional_policy,V1,EA,low,,,,43,40.52824883254246,28.9309499587755,15.158226223613305
40g,row,1425370602,100,100,conditional_policy,V1,EA,mid,,,,42,16.506494466904154,12.046684395449633,10.922814779232098
40g,row,1425370602,100,100,conditional_policy,V1,EA,high,,,,21,18.36372351789733,16.40692499108727,15.881798990507722
40g,row,1425370602,100,100,conditional_policy,V2,source_q50,low,10.93378902,17.196726610000002,27.355021000000004,40,10.58803140442301,8.478574312477841,7.141323763031835
40g,row,1425370602,100,100,conditional_policy,V2,source_q50,mid,10.93378902,17.196726610000002,27.355021000000004,38,20.815929468535757,15.833903833167536,10.81117825455182
40g,row,1425370602,100,100,conditional_policy,V2,source_q50,high,10.93378902,17.196726610000002,27.355021000000004,28,54.972066325475474,43.28215335036594,36.47785492622296
40g,row,1425370602,100,100,conditional_policy,V2,source_q50,top10,10.93378902,17.196726610000002,27.355021000000004,10,68.3189508680425,57.517661411935954,61.791782461408246
40g,row,1425370602,100,100,conditional_policy,V2,target_magnitude,low,55.03125,85.87375,191.375,35,15.199746365535043,11.80956776190593,9.27442273005402
40g,row,1425370602,100,100,conditional_policy,V2,target_magnitude,mid,55.03125,85.87375,191.375,36,20.57821380304438,13.85907567751529,8.070951037189666
40g,row,1425370602,100,100,conditional_policy,V2,target_magnitude,high,55.03125,85.87375,191.375,35,48.471776619530274,35.442000454641935,23.558538890998534
40g,row,1425370602,100,100,conditional_policy,V2,target_magnitude,top10,55.03125,85.87375,191.375,11,59.62058267749652,49.785121909410485,47.1969999794772
40g,row,1425370602,100,100,conditional_policy,V2,EA,low,,,,43,43.34666192361758,30.09388068068182,15.40269854502175
40g,row,1425370602,100,100,conditional_policy,V2,EA,mid,,,,42,18.76638052342627,12.343158080764866,8.554711385130538
40g,row,1425370602,100,100,conditional_policy,V2,EA,high,,,,21,21.797984340231828,16.203909681346836,10.568359001483259
40g,row,1425370602,100,100,target_head_only,V1,source_q50,low,5.014252785,6.72116042,13.423385300000016,40,19.496878756024444,17.550845412500003,16.187437000000003
40g,row,1425370602,100,100,target_head_only,V1,source_q50,mid,5.014252785,6.72116042,13.423385300000016,40,35.91899946133414,28.5197209,22.626440000000002
40g,row,1425370602,100,100,target_head_only,V1,source_q50,high,5.014252785,6.72116042,13.423385300000016,26,117.0466060851609,92.38493511538461,79.95603700000001
40g,row,1425370602,100,100,target_head_only,V1,source_q50,top10,5.014252785,6.72116042,13.423385300000016,4,227.8115691507518,206.62276500000002,215.899499
40g,row,1425370602,100,100,target_head_only,V1,target_magnitude,low,33.24125,56.14250000000001,126.025,35,12.550381845539405,11.881879128571429,11.896665000000002
40g,row,1425370602,100,100,target_head_only,V1,target_magnitude,mid,33.24125,56.14250000000001,126.025,36,23.818861625187708,23.106538027777773,22.557472000000004
40g,row,1425370602,100,100,target_head_only,V1,target_magnitude,high,33.24125,56.14250000000001,126.025,35,106.51259120658247,85.63228077142857,65.594295
40g,row,1425370602,100,100,target_head_only,V1,target_magnitude,top10,33.24125,56.14250000000001,126.025,11,169.69515922802526,153.27939027272726,128.08567699999998
40g,row,1425370602,100,100,target_head_only,V1,EA,low,,,,43,93.75924655984078,67.51769044186045,43.37578500000001
40g,row,1425370602,100,100,target_head_only,V1,EA,mid,,,,42,31.53044305775186,26.123445226190476,22.557472000000004
40g,row,1425370602,100,100,target_head_only,V1,EA,high,,,,21,12.4410748615294,11.63740842857143,11.828662000000001
40g,row,1425370602,100,100,target_head_only,V2,source_q50,low,10.93378902,17.196726610000002,27.355021000000004,40,31.435061320020843,29.912363500000005,28.697827999999998
40g,row,1425370602,100,100,target_head_only,V2,source_q50,mid,10.93378902,17.196726610000002,27.355021000000004,38,44.770210123768244,41.49177913157896,38.79132200000001
40g,row,1425370602,100,100,target_head_only,V2,source_q50,high,10.93378902,17.196726610000002,27.355021000000004,28,170.48515325109884,144.38180142857144,125.76046799999999
40g,row,1425370602,100,100,target_head_only,V2,source_q50,top10,10.93378902,17.196726610000002,27.355021000000004,10,225.42649843357245,187.8195769,161.50118250000003
40g,row,1425370602,100,100,target_head_only,V2,target_magnitude,low,55.03125,85.87375,191.375,35,25.182240302737576,24.62711877142857,24.835786000000002
40g,row,1425370602,100,100,target_head_only,V2,target_magnitude,mid,55.03125,85.87375,191.375,36,39.75613745923034,38.778891666666674,37.2994075
40g,row,1425370602,100,100,target_head_only,V2,target_magnitude,high,55.03125,85.87375,191.375,35,155.8775158418127,130.225238,97.50996
40g,row,1425370602,100,100,target_head_only,V2,target_magnitude,top10,55.03125,85.87375,191.375,11,244.15770763404177,226.99464136363633,191.96639
40g,row,1425370602,100,100,target_head_only,V2,EA,low,,,,43,136.34132510684114,102.0355881627907,77.37197
40g,row,1425370602,100,100,target_head_only,V2,EA,mid,,,,42,50.34372527156479,42.976914309523806,35.278381499999995
40g,row,1425370602,100,100,target_head_only,V2,EA,high,,,,21,33.625487346248704,29.681518809523805,22.222010000000004
40g,row,1425370602,100,100,standard_shallow_finetune,V1,source_q50,low,5.014252785,6.72116042,13.423385300000016,40,7.520748629264514,6.4115027000000016,5.720150500000001
40g,row,1425370602,100,100,standard_shallow_finetune,V1,source_q50,mid,5.014252785,6.72116042,13.423385300000016,40,16.998394627439882,11.179407824999998,7.498785999999997
40g,row,1425370602,100,100,standard_shallow_finetune,V1,source_q50,high,5.014252785,6.72116042,13.423385300000016,26,49.52379380176668,35.832972999999996,23.0121125
40g,row,1425370602,100,100,standard_shallow_finetune,V1,source_q50,top10,5.014252785,6.72116042,13.423385300000016,4,80.51655588932267,63.29261749999999,60.78571000000001
40g,row,1425370602,100,100,standard_shallow_finetune,V1,target_magnitude,low,33.24125,56.14250000000001,126.025,35,21.27301503650194,10.142460514285714,5.642074999999998
40g,row,1425370602,100,100,standard_shallow_finetune,V1,target_magnitude,mid,33.24125,56.14250000000001,126.025,36,11.53225793457368,8.881843833333335,7.812914999999997
40g,row,1425370602,100,100,standard_shallow_finetune,V1,target_magnitude,high,33.24125,56.14250000000001,126.025,35,40.34188012588381,27.444606371428566,20.294629999999998
40g,row,1425370602,100,100,standard_shallow_finetune,V1,target_magnitude,top10,33.24125,56.14250000000001,126.025,11,60.59642591445764,48.66097545454545,36.39161
40g,row,1425370602,100,100,standard_shallow_finetune,V1,EA,low,,,,43,41.02028906719493,27.050374116279066,16.05059
40g,row,1425370602,100,100,standard_shallow_finetune,V1,EA,mid,,,,42,8.741727131379282,7.507322357142858,7.628500999999998
40g,row,1425370602,100,100,standard_shallow_finetune,V1,EA,high,,,,21,9.817231915001132,7.467623476190475,5.642074999999998
40g,row,1425370602,100,100,standard_shallow_finetune,V2,source_q50,low,10.93378902,17.196726610000002,27.355021000000004,40,14.260711370727426,9.515999625000001,6.118671499999998
40g,row,1425370602,100,100,standard_shallow_finetune,V2,source_q50,mid,10.93378902,17.196726610000002,27.355021000000004,38,16.528696313474374,12.907775999999998,9.781079999999996
40g,row,1425370602,100,100,standard_shallow_finetune,V2,source_q50,high,10.93378902,17.196726610000002,27.355021000000004,28,62.71268562942716,50.92477535714285,45.54293500000001
40g,row,1425370602,100,100,standard_shallow_finetune,V2,source_q50,top10,10.93378902,17.196726610000002,27.355021000000004,10,79.50603179346251,69.43544299999999,64.950555
40g,row,1425370602,100,100,standard_shallow_finetune,V2,target_magnitude,low,55.03125,85.87375,191.375,35,11.670853595840546,8.231591971428571,5.837036999999995
40g,row,1425370602,100,100,standard_shallow_finetune,V2,target_magnitude,mid,55.03125,85.87375,191.375,36,17.042642744363864,12.923340361111112,8.793213000000002
40g,row,1425370602,100,100,standard_shallow_finetune,V2,target_magnitude,high,55.03125,85.87375,191.375,35,56.92434309793948,44.1052346,41.906199999999984
40g,row,1425370602,100,100,standard_shallow_finetune,V2,target_magnitude,top10,55.03125,85.87375,191.375,11,79.42680555162768,69.61388181818182,52.407640000000015
40g,row,1425370602,100,100,standard_shallow_finetune,V2,EA,low,,,,43,50.82264108592674,35.66234123255814,19.604379999999992
40g,row,1425370602,100,100,standard_shallow_finetune,V2,EA,mid,,,,42,13.407497467862747,10.480313,8.647255000000001
40g,row,1425370602,100,100,standard_shallow_finetune,V2,EA,high,,,,21,21.844123520176158,15.398826857142856,7.955349999999996
40g,row,1425370602,100,100,standard_full_finetune,V1,source_q50,low,5.014252785,6.72116042,13.423385300000016,40,19.194600239518138,17.647599645,17.282325
40g,row,1425370602,100,100,standard_full_finetune,V1,source_q50,mid,5.014252785,6.72116042,13.423385300000016,40,29.93821329974253,24.05701133,19.70261175
40g,row,1425370602,100,100,standard_full_finetune,V1,source_q50,high,5.014252785,6.72116042,13.423385300000016,26,78.74361142285784,59.99288284615385,44.362365000000004
40g,row,1425370602,100,100,standard_full_finetune,V1,source_q50,top10,5.014252785,6.72116042,13.423385300000016,4,141.2890712212755,127.36786375,133.6944475
